,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_y_x,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
0,86.000000,51.521765,5.863058,35.313954,242.503693,0.000000,22.201656,0.000000,1.000000,0.000000,0.999439,39.533699,1.000000,2020-09-29 12:12:47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.000000,1601381567.000000,0.000000,1.000000,FHSS,200.000000,2440000000.000000,1601391914062667.000000,1601392068684731.000000,44.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1113,51.519517,5.857969,2.700000,3.200000,0.000000,1.300000,5.200000,5.200000,3.800000,1.350000,111266,2020-09-29 14:12:47.914,18,0,0,12.183000,51.519506,5.857977,0.000000,0.000000,0.000000,0.700000,-1.100000,-146.000000,0,1,0,92,100,-7392,3439,12183,2971.500000,8,GPS,1,0,0,0,0,0,0,1601381567913,4015,4011,4013,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-7.000000,-11.000000,-1460.000000,0.000000,0.000000,-1459.000000,6,27.000000,0.000000,12.990000,0.000000,0.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,0,0,0,0,0,0,14.500000,0.000000,0
371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:20:50,22.000000,5927.500000,5927.500000,1601382050.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521941,5.867837,85.756989,169.910116,-3.538125,9.576277,-30.047769,0.510302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.014706,0.536765,0.007353,0.441176,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,529.000000,1601382050.000000,0.000000,0.000000,FHSS,207.000000,2440000000.000000,1601391813897627.000000,1601392552184925.000000,227.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5943,51.516980,5.851612,40.000000,0.000000,4.360000,523.660000,40.100000,40.100000,17.280000,991.140000,594277,2020-09-29 14:20:50.924,18,0,0,11.613000,51.519506,5.857977,-2.300000,-3.700000,0.000000,7.700000,7.200000,95.500000,0,1,0,64,100,-7042,2360,11613,3061.500000,8,WP,1,0,0,0,0,0,0,1601382050924,3846,3846,3835,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-77.000000,72.000000,955.000000,-87.000000,0.000000,958.000000,14,400.000000,43.570000,5236.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
293,440.000000,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1.000000,2020-09-29 12:20:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,1601382015.000000,0.000000,1.000000,0,281474977710660.000000,2466500000.000000,1601392161270569.000000,1601392518741650.000000,230.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5593,51.517708,5.853559,40.000000,0.000000,4.360000,366.220000,40.100000,40.100000,17.280000,991.140000,559280,2020-09-29 14:20:15.927,18,0,0,11.677000,51.519506,5.857977,-2.300000,-3.700000,0.000000,4.200000,7.600000,110.100000,0,1,0,65,100,-6616,2422,11677,3061.500000,8,WP,1,0,0,0,0,0,0,1601382015927,3844,3843,3831,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-42.000000,76.000000,1101.000000,-87.000000,0.000000,1106.000000,14,400.000000,43.570000,3662.190000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:19:24,3.000000,41.000000,41.000000,1601381964.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.520323,5.864869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.304298,1.174118,6.000000,-31.123526,0.000000,0.785398,0.471239,0.600000,0.800000,0.000000,0.200000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,369.000000,1601381964.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.453223,55.100838,212.000000,0.300000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5083,51.518771,5.856404,40.000000,0.000000,4.440000,136.500000,40.100000,40.100000,17.280000,991.140000,508280,2020-09-29 14:19:24.928,18,0,0,11.803000,51.519506,5.857977,-2.300000,-3.800000,0.000000,0.500000,12.500000,131.400000,0,1,0,68,100,-7296,2526,11803,3061.500000,8,WP,1,0,0,0,0,0,0,1601381964927,3867,3866,3854,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-5.000000,125.000000,1314.000000,-87.000000,0.000000,1325.000000,14,400.000000,44.420000,1365.040000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
97,350.000000,51.520040,5.860022,21.071155,242.348938,0.000000,4.284595,0.000000,1.000000,0.000000,0.974261,24.142549,1.000000,2020-09-29 12:18:21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.000000,1601381901.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,28.838030,94.266096,64.000000,0.733333,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,336.000000,1601381901.000000,0.000000,1.000000,FHSS,211.000000,2440000000.000000,1601391914062667.000000,1601392402364861.000000,56.800000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4453,51.520082,5.859912,39.900000,0.000000,4.440000,148.800000,40.100000,40.100000,17.280000,991.140000,445285,2020-09-29 14:18:21.932,18,0,0,11.782000,51.519506,5.857977,-2.300000,-3.800000,0.000000,-2.400000,7.000000,157.900000,0,1,0,72,100,-6572,2658,11782,3051.500000,8,WP,1,0,0,0,0,0,0,1601381901932,3899,3899,3889,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,24.000000,70.000000,1579.000000,-87.000000,0.000000,1596.000000,14,399.000000,44.420000,1488.000000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:20:33,19.000000,3612.500000,3612.500000,1601382033.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521853,5.868114,82.600991,151.183307,-2.520661,10.303818,-29.377275,0.482375,0.460013,0.052416,0.267857,-1.389443,0.000000,0.035062,0.021037,0.535714,0.991071,0.000000,0.008929,0.035714,0.517857,0.008929,0.437500,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,435.000000,1601382033.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,17.591600,16.220790,234.000000,0.421401,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5773,51.517333,5.852555,39.900000,0.000000,4.270000,447.350000,40.100000,40.100000,17.280000,991.140000,577277,2020-09-29 14:20:33.924,18,0,0,11.487000,51.519506,5.857977,-2.300000,-3.600000,0.000000,5.000000,4.900000,102.800000,0,1,0,64,100,-6106,2389,11487,3061.500000,8,WP,1,0,0,0,0,0,0,1601382033924,3849,3849,3838,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-50.000000,49.000000,1028.000000,-87.000000,0.000000,1036.000000,14,399.000000,42.720000,4473.460000,-23.000000,-36.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
133,357.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,1601381910.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,23.804292,10.360793,114.000000,0.445593,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,350.000000,1601381910.000000,0.000000,0.000000,FHSS,210.000000,2440000000.000000,1601391964946692.000000,1601392411500864.000000,57.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4543,51.519895,5.859411,39.900000,0.000000,4.360000,108.460000,40.100000,40.100000,17.280000,991.140000,454288,2020-09-29 14:18:30.935,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-2.500000,8.600000,154.100000,0,1,0,71,100,-7160,2639,11719,3051.500000,8,WP,1,0,0,0,0,0,0,1601381910935,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,25.000000,86.000000,1541.000000,-87.000000,0.000000,1556.000000,14,399.000000,43.570000,1084.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
35,315.000000,51.520857,5.862444,30.837786,239.201370,0.000000,4.718639,0.000000,1.000000,0.000000,0.999998,25.801503,1.000000,2020-09-29 12:17:39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,296.000000,1601381859.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392360962453.000000,142.100000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4033,51.520956,5.862252,40.000000,0.000000,4.360000,337.740000,40.100000,40.100000,17.280000,991.140000,403280,2020-09-29 14:17:39.927,18,0,0,11.782000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-5.200000,8.100000,175.200000,0,1,0,74,100,-7676,2759,11782,3041.500000,8,WP,1,0,0,0,0,0,0,1601381859927,3916,3914,3905,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,52.000000,81.000000,1752.000000,-87.000000,0.000000,1774.000000,14,400.000000,43.570000,3377.430000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
228,404.000000,51.518780,5.856008,36.758013,241.486588,0.000000,4.397620,1.000000,0.000000,0.000000,0.998757,14.735931,1.000000,2020-09-29 12:19:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,376.000000,1601381970.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,24.706385,17.298787,103.000000,0.409915,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,433.000000,1601381970.000000,0.000000,1.000000,0,281474977710660.000000,2449500000.000000,1601392161270569.000000,1601392473848295.000000,225.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5143,51.518644,5.856069,39.900000,0.000000,4.310000,163.570000,40.100000,40.100000,17.280000,991.140000,514270,2020-09-29 14:19:30.918,18,0,0,11.634000,51.519506,5.857977,-2.200000,-3.700000,0.100000,2.000000,11.100000,129.000000,0,1,0,68,100,-7372,2514,11634,3061.500000,8,WP,1,0,0,0,0,0,0,1601381970917,3862,3861,3850,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-20.000000,111.000000,1290.000000,-87.000000,0.000000,1300.000000,14,399.000000,43.060000,1635.660000,-22.000000,-37.000000,1.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:21:58,37.000000,15228.500000,15228.500000,1601382118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522230,5.868024,91.875783,152.778932,-3.960846,9.453186,-31.702140,0.461106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.014925,0.589552,0.000000,0.395522,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,595.000000,1601382118.000000,0.000000,0.000000,FHSS,205.000000,2440000000.000000,1601390540422472.000000,1601392620292578.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6621,51.515564,5.847823,39.900000,0.000000,4.440000,830.170000,40.100000,40.100000,17.280000,991.140000,662320,2020-09-29 14:21:58.968,18,0,0,11.592000,51.519506,5.857977,-2.300000,-3.800000,0.000000,8.100000,3.800000,66.300000,0,1,0,60,100,-6512,2212,11592,3061.500000,8,WP,1,0,0,0,0,0,0,1601382118967,3810,3810,3798,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-81.000000,38.000000,663.000000,-87.000000,0.000000,668.000000,14,399.000000,44.420000,8301.720000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,41,75,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
186,395.000000,51.519004,5.856659,32.504649,235.520447,0.000000,4.104234,1.000000,0.000000,0.000000,0.990754,14.457846,1.000000,2020-09-29 12:19:18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,367.000000,1601381958.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.594194,47.241903,209.000000,0.266667,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.000000,1601381958.000000,0.000000,1.000000,0,281474977710660.000000,2449500000.000000,1601392161270569.000000,1601392461237135.000000,223.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5023,51.518896,5.856736,40.000000,0.000000,4.360000,109.720000,40.100000,40.100000,17.280000,991.140000,502297,2020-09-29 14:19:18.944,18,0,0,11.529000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-0.500000,11.900000,133.700000,0,1,0,68,100,-7062,2537,11529,3061.500000,8,WP,1,0,0,0,0,0,0,1601381958944,3867,3866,3854,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,5.000000,119.000000,1337.000000,-87.000000,0.000000,1351.000000,14,400.000000,43.570000,1097.160000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
