,Unnamed: 0,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
3063,3070,461712,2020-09-29 12:06:13,51.5163182081334,5.8483308875536,163.0741522,152.01772140000003,93.4711316,261.61631513025003,0,34.582421318,2613.72055608,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.565858,3.131716,0.223694,67.0,2.6,2.5,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.61631513025003,163.0741522,6,P-GPS,,2020-09-29 14:06:13,79.74065285170022
3064,3071,461912,2020-09-29 12:06:13,51.5163182081334,5.8483308875536,162.94948028,151.89304948,93.4711316,261.49164321025,0,35.176776276,2613.72055608,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,67.0,3.1,2.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.49164321025,162.94948028,6,P-GPS,,2020-09-29 14:06:13,79.7026528504842
3065,3072,462112,2020-09-29 12:06:13,51.5163850913262,5.84852325179392,162.94948028,152.51640908,92.847772,261.49164321025,0,35.176776276,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,67.0,3.1,2.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.49164321025,162.94948028,6,P-GPS,,2020-09-29 14:06:13,79.7026528504842
3066,3073,462259,2020-09-29 12:06:13,51.5163850913262,5.84852325179392,163.15289236,152.71982116,92.847772,261.69505529025,0,35.117497366,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,67.9,4.0,-0.9,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.69505529025,163.15289236,6,P-GPS,,2020-09-29 14:06:13,79.76465285246822
3067,3074,462316,2020-09-29 12:06:13,51.5163850913262,5.84852325179392,163.49409972,153.06102852,92.847772,262.03626265025,0,35.08864084,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,68.6,5.4,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.03626265025,163.49409972,6,P-GPS,,2020-09-29 14:06:13,79.86865285579621
3068,3081,463322,2020-09-29 12:06:14,51.516455740296,5.84872558454928,164.17651444,155.28543804,91.3057772,262.71867737025,0,34.484443346,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,65.3,2.5,0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.71867737025,164.17651444,6,P-GPS,,2020-09-29 14:06:14,80.0766528624522
3069,3079,463122,2020-09-29 12:06:14,51.516455740296,5.84872558454928,163.99934908,155.10827268,91.3057772,262.54151201025,0,34.505246888,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,-0.223694,66.7,4.1,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.54151201025,163.99934908,6,P-GPS,,2020-09-29 14:06:14,80.02265286072421
3070,3078,463121,2020-09-29 12:06:14,51.516455740296,5.84872558454928,163.99934908,155.10827268,91.3057772,262.54151201025,0,34.505246888,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,-0.223694,66.7,4.1,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.54151201025,163.99934908,6,P-GPS,,2020-09-29 14:06:14,80.02265286072421
3071,3080,463319,2020-09-29 12:06:14,51.516455740296,5.84872558454928,163.94029396,155.04921756,91.3057772,262.48245689025003,0,34.690018132,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,65.5,3.3,0.5,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.48245689025003,163.94029396,6,P-GPS,,2020-09-29 14:06:14,80.00465286014821
3072,3076,462717,2020-09-29 12:06:14,51.5163850913262,5.84852325179392,163.5990866,153.16601540000002,92.847772,262.14124953025004,0,35.054191964,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,67.7,4.6,-1.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.14124953025004,163.5990866,6,P-GPS,,2020-09-29 14:06:14,79.90065285682022
3073,3075,462516,2020-09-29 12:06:14,51.5163850913262,5.84852325179392,163.07087136,152.63780016,92.847772,261.61303429025,0,35.25529287,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,68.2,4.9,-0.1,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.61303429025,163.07087136,6,P-GPS,,2020-09-29 14:06:14,79.73965285166821
3074,3077,462922,2020-09-29 12:06:14,51.5163850913262,5.84852325179392,163.99934908,153.56627788,92.847772,262.54151201025,0,34.505246888,2563.70086944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,-0.223694,66.7,4.1,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.54151201025,163.99934908,6,P-GPS,,2020-09-29 14:06:14,80.02265286072421
3075,3086,464336,2020-09-29 12:06:15,51.5165258136588,5.84891880179358,164.27493964,156.49934884,90.1902916,262.81710257025003,0,34.634765714000004,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.6,0.8,1.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.81710257025003,164.27493964,6,P-GPS,,2020-09-29 14:06:15,80.10665286341221
3076,3085,464135,2020-09-29 12:06:15,51.5165258136588,5.84891880179358,164.24541208,156.46982128,90.1902916,262.78757501025,0,34.441494098,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,66.5,2.3,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.78757501025,164.24541208,6,P-GPS,,2020-09-29 14:06:15,80.09765286312421
3077,3087,464390,2020-09-29 12:06:15,51.5165258136588,5.84891880179358,164.27493964,156.49934884,90.1902916,262.81710257025003,0,34.634765714000004,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.6,0.8,1.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.81710257025003,164.27493964,6,P-GPS,,2020-09-29 14:06:15,80.10665286341221
3078,3083,463726,2020-09-29 12:06:15,51.516455740296,5.84872558454928,164.46522836,155.57415196,91.3057772,263.00739129025004,0,34.517550058000005,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,66.8,1.5,1.0,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.00739129025004,164.46522836,6,P-GPS,,2020-09-29 14:06:15,80.16465286526822
3079,3082,463526,2020-09-29 12:06:15,51.516455740296,5.84872558454928,164.4192966,155.5282202,91.3057772,262.96145953025,0,34.411519102,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,66.3,2.5,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.96145953025,164.4192966,6,P-GPS,,2020-09-29 14:06:15,80.1506528648202
3080,3084,463927,2020-09-29 12:06:15,51.516455740296,5.84872558454928,164.24541208,155.35433568,91.3057772,262.78757501025,0,34.441494098,2511.03682576,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,66.5,2.3,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.78757501025,164.24541208,6,P-GPS,,2020-09-29 14:06:15,80.09765286312421
3081,3094,465342,2020-09-29 12:06:16,51.5165984043937,5.84911632583245,164.2388504,155.6102412,91.04331,262.78101333025,0,35.13897199,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.9,3.0,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.78101333025,164.2388504,6,P-GPS,,2020-09-29 14:06:16,80.09565286306021
3082,3088,464537,2020-09-29 12:06:16,51.5165258136588,5.84891880179358,163.98622572,156.21063492,90.1902916,262.52838865025,0,34.80343099,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.5,1.8,0.7,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.52838865025,163.98622572,6,P-GPS,,2020-09-29 14:06:16,80.0186528605962
3083,3089,464738,2020-09-29 12:06:16,51.5165258136588,5.84891880179358,164.1732336,156.3976428,90.1902916,262.71539653025,0,34.932949816,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.3,2.8,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.71539653025,164.1732336,6,P-GPS,,2020-09-29 14:06:16,80.07565286242021
3084,3090,464946,2020-09-29 12:06:16,51.5165258136588,5.84891880179358,164.32415224,156.54856144,90.1902916,262.86631517025,0,35.27542533,2460.29863516,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,63.8,2.9,2.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.86631517025,164.32415224,6,P-GPS,,2020-09-29 14:06:16,80.12165286389221
3085,3091,465138,2020-09-29 12:06:16,51.5165984043937,5.84911632583245,164.32415224,155.69554304,91.04331,262.86631517025,0,35.27542533,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,63.8,2.9,2.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.86631517025,164.32415224,6,P-GPS,,2020-09-29 14:06:16,80.12165286389221
3086,3092,465139,2020-09-29 12:06:16,51.5165984043937,5.84911632583245,164.32415224,155.69554304,91.04331,262.86631517025,0,35.27542533,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,63.8,2.9,2.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.86631517025,164.32415224,6,P-GPS,,2020-09-29 14:06:16,80.12165286389221
3087,3093,465140,2020-09-29 12:06:16,51.5165984043937,5.84911632583245,163.98950656,155.36089736,91.04331,262.53166949025,0,35.232028694,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,63.7,2.9,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.53166949025,163.98950656,6,P-GPS,,2020-09-29 14:06:16,80.01965286062821
3088,3095,465454,2020-09-29 12:06:16,51.5165984043937,5.84911632583245,164.2388504,155.6102412,91.04331,262.78101333025,0,35.13897199,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.9,3.0,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.78101333025,164.2388504,6,P-GPS,,2020-09-29 14:06:16,80.09565286306021
3089,3101,466347,2020-09-29 12:06:17,51.5166718333333,5.84931283333333,165.42979532,157.71982132,90.1246748,263.97195825025,0,34.647292578000005,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.0,3.0,0.7,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.97195825025,165.42979532,6,P-GPS,,2020-09-29 14:06:17,80.4586528746762
3090,3099,466146,2020-09-29 12:06:17,51.5166718333333,5.84931283333333,164.6817638,156.9717898,90.1246748,263.22392673025,0,35.242094924,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.9,3.5,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.22392673025,164.6817638,6,P-GPS,,2020-09-29 14:06:17,80.23065286738021
3091,3100,466147,2020-09-29 12:06:17,51.5166718333333,5.84931283333333,164.6817638,156.9717898,90.1246748,263.22392673025,0,35.242094924,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.9,3.5,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.22392673025,164.6817638,6,P-GPS,,2020-09-29 14:06:17,80.23065286738021
3092,3097,465741,2020-09-29 12:06:17,51.5165984043937,5.84911632583245,164.65879792,156.03018872,91.04331,263.20096085025,0,35.283030926,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,3.131716,0.0,63.0,3.3,0.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.20096085025,164.65879792,6,P-GPS,,2020-09-29 14:06:17,80.2236528671562
3093,3098,465946,2020-09-29 12:06:17,51.5165984043937,5.84911632583245,164.6817638,156.0531546,91.04331,263.22392673025,0,35.242094924,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.9,3.5,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.22392673025,164.6817638,6,P-GPS,,2020-09-29 14:06:17,80.23065286738021
3094,3096,465541,2020-09-29 12:06:17,51.5165984043937,5.84911632583245,164.75722312,156.12861392,91.04331,263.29938605025,0,35.110786546,2408.27107444,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.5,2.6,1.7,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.29938605025,164.75722312,6,P-GPS,,2020-09-29 14:06:17,80.2536528681162
3095,3102,466514,2020-09-29 12:06:18,51.5166718333333,5.84931283333333,165.42979532,157.71982132,90.1246748,263.97195825025,0,34.647292578000005,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,64.0,3.0,0.7,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.97195825025,165.42979532,6,P-GPS,,2020-09-29 14:06:18,80.4586528746762
3096,3103,466551,2020-09-29 12:06:18,51.5166718333333,5.84931283333333,165.47244624,157.76247224,90.1246748,264.01460917025,0,34.31018572,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.1,1.8,2.1,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,264.01460917025,165.47244624,6,P-GPS,,2020-09-29 14:06:18,80.47165287509222
3097,3104,466750,2020-09-29 12:06:18,51.5166718333333,5.84931283333333,165.1738898,157.4639158,90.1246748,263.71605273025,0,34.28557938,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.0,1.6,1.1,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.71605273025,165.1738898,6,P-GPS,,2020-09-29 14:06:18,80.3806528721802
3098,3105,466951,2020-09-29 12:06:18,51.5166718333333,5.84931283333333,165.76116016,158.05118616,90.1246748,264.30332309025,0,34.101255524,2356.30584968,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,1.2,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,264.30332309025,165.76116016,6,P-GPS,,2020-09-29 14:06:18,80.5596528779082
3099,3106,467154,2020-09-29 12:06:18,51.516744428406895,5.84950191093974,165.76116016,159.59318096,88.58268000000001,264.30332309025,0,34.101255524,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,1.2,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,264.30332309025,165.76116016,6,P-GPS,,2020-09-29 14:06:18,80.5596528779082
3100,3107,467155,2020-09-29 12:06:18,51.516744428406895,5.84950191093974,165.76116016,159.59318096,88.58268000000001,264.30332309025,0,34.101255524,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,1.2,-0.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,264.30332309025,165.76116016,6,P-GPS,,2020-09-29 14:06:18,80.5596528779082
3101,3108,467350,2020-09-29 12:06:18,51.516744428406895,5.84950191093974,165.55446724,159.38648804,88.58268000000001,264.09663017025,0,34.270591882,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.5,2.0,1.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,264.09663017025,165.55446724,6,P-GPS,,2020-09-29 14:06:18,80.49665287589221
3102,3115,468354,2020-09-29 12:06:19,51.5168176975474,5.849688087121309,164.21916536,158.05118616,88.58268000000001,262.76132829025,0,34.091860376,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.0,2.5,1.0,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.76132829025,164.21916536,6,P-GPS,,2020-09-29 14:06:19,80.0896528628682
3103,3114,468157,2020-09-29 12:06:19,51.5168176975474,5.849688087121309,164.29134384,158.12336464,88.58268000000001,262.83350677025004,0,33.87733783,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.223694,62.3,2.6,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.83350677025004,164.29134384,6,P-GPS,,2020-09-29 14:06:19,80.11165286357222
3104,3113,468155,2020-09-29 12:06:19,51.5168176975474,5.849688087121309,164.6325512,158.464572,88.58268000000001,263.17471413025004,0,34.42538813,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.3,2.8,1.9,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.17471413025004,164.6325512,6,P-GPS,,2020-09-29 14:06:19,80.21565286690021
3105,3112,467951,2020-09-29 12:06:19,51.516744428406895,5.84950191093974,164.6325512,158.464572,88.58268000000001,263.17471413025004,0,34.42538813,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.3,2.8,1.9,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.17471413025004,164.6325512,6,P-GPS,,2020-09-29 14:06:19,80.21565286690021
3106,3111,467751,2020-09-29 12:06:19,51.516744428406895,5.84950191093974,164.72113388,158.55315468,88.58268000000001,263.26329681025004,0,34.42538813,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.8,2.7,1.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.26329681025004,164.72113388,6,P-GPS,,2020-09-29 14:06:19,80.24265286776422
3107,3110,467581,2020-09-29 12:06:19,51.516744428406895,5.84950191093974,165.31824676,159.15026756,88.58268000000001,263.86040969025004,0,34.0238574,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.4,1.3,1.1,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.86040969025004,165.31824676,6,P-GPS,,2020-09-29 14:06:19,80.42465287358822
3108,3109,467552,2020-09-29 12:06:19,51.516744428406895,5.84950191093974,165.31824676,159.15026756,88.58268000000001,263.86040969025004,0,34.0238574,2305.97776408,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,63.4,1.3,1.1,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,263.86040969025004,165.31824676,6,P-GPS,,2020-09-29 14:06:19,80.42465287358822
3109,3116,468554,2020-09-29 12:06:20,51.5168176975474,5.849688087121309,164.10761680000002,157.9396376,88.58268000000001,262.64977973025003,0,33.897022902,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.1,3.2,2.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.64977973025003,164.10761680000002,6,P-GPS,,2020-09-29 14:06:20,80.05565286178022
3110,3117,468661,2020-09-29 12:06:20,51.5168176975474,5.849688087121309,164.10761680000002,157.9396376,88.58268000000001,262.64977973025003,0,33.897022902,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,62.1,3.2,2.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.64977973025003,164.10761680000002,6,P-GPS,,2020-09-29 14:06:20,80.05565286178022
3111,3118,468759,2020-09-29 12:06:20,51.5168176975474,5.849688087121309,164.0748084,157.90682919999998,88.58268000000001,262.61697133025,0,33.995448262,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,60.9,2.9,3.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.61697133025,164.0748084,6,P-GPS,,2020-09-29 14:06:20,80.04565286146021
3112,3119,468959,2020-09-29 12:06:20,51.5168176975474,5.849688087121309,164.16667192,157.99869272,88.58268000000001,262.70883485025,0,33.927445286,2256.12211944,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,60.1,3.2,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.70883485025,164.16667192,6,P-GPS,,2020-09-29 14:06:20,80.07365286235621
3113,3120,469159,2020-09-29 12:06:20,51.5168903333333,5.84987133333333,164.16667192,159.40945392,87.1719188,262.70883485025,0,33.927445286,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,60.1,3.2,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.70883485025,164.16667192,6,P-GPS,,2020-09-29 14:06:20,80.07365286235621
3114,3121,469160,2020-09-29 12:06:20,51.5168903333333,5.84987133333333,164.16667192,159.40945392,87.1719188,262.70883485025,0,33.927445286,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,60.1,3.2,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.70883485025,164.16667192,6,P-GPS,,2020-09-29 14:06:20,80.07365286235621
3115,3122,469365,2020-09-29 12:06:20,51.5168903333333,5.84987133333333,163.88780052,159.13058252,87.1719188,262.42996345025,0,33.89299641,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,59.6,3.2,0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.42996345025,163.88780052,6,P-GPS,,2020-09-29 14:06:20,79.9886528596362
3116,3128,470165,2020-09-29 12:06:21,51.5169652140328,5.850056415508861,163.9107664,161.253286,85.0721812,262.45292933025,0,34.191851594,2157.08340236,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,3.2,1.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.45292933025,163.9107664,6,P-GPS,,2020-09-29 14:06:21,79.99565285986021
3117,3127,470164,2020-09-29 12:06:21,51.5169652140328,5.850056415508861,163.9107664,161.253286,85.0721812,262.45292933025,0,34.191851594,2157.08340236,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,3.2,1.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.45292933025,163.9107664,6,P-GPS,,2020-09-29 14:06:21,79.99565285986021
3118,3126,469964,2020-09-29 12:06:21,51.5168903333333,5.84987133333333,163.9107664,159.1535484,87.1719188,262.45292933025,0,34.191851594,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,61.7,3.2,1.3,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.45292933025,163.9107664,6,P-GPS,,2020-09-29 14:06:21,79.99565285986021
3119,3129,470365,2020-09-29 12:06:21,51.5169652140328,5.850056415508861,164.02231496,161.36483456,85.0721812,262.56447789025003,0,34.493167412,2157.08340236,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,2.013246,2.9080220000000003,0.0,60.9,2.9,4.2,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.56447789025003,164.02231496,6,P-GPS,,2020-09-29 14:06:21,80.02965286094822
3120,3124,469727,2020-09-29 12:06:21,51.5168903333333,5.84987133333333,164.07808924,159.32087124,87.1719188,262.62025217025,0,33.934379799999995,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,59.2,2.9,-0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.62025217025,164.07808924,6,P-GPS,,2020-09-29 14:06:21,80.0466528614922
3121,3123,469564,2020-09-29 12:06:21,51.5168903333333,5.84987133333333,164.07808924,159.32087124,87.1719188,262.62025217025,0,33.934379799999995,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,59.2,2.9,-0.8,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.62025217025,164.07808924,6,P-GPS,,2020-09-29 14:06:21,80.0466528614922
3122,3125,469764,2020-09-29 12:06:21,51.5168903333333,5.84987133333333,164.04528084,159.28806284,87.1719188,262.58744377025,0,34.162100292,2206.9718554,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,1.789552,2.9080220000000003,0.0,60.3,3.6,0.4,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,262.58744377025,164.04528084,6,P-GPS,,2020-09-29 14:06:21,80.0366528611722
3123,3135,471168,2020-09-29 12:06:22,51.5170426604082,5.850243603468241,163.36614696,161.62730176,84.15354599999999,261.90830989025,0,34.628278588,2106.35177344,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,2.013246,2.9080220000000003,0.0,62.2,2.4,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.90830989025,163.36614696,6,P-GPS,,2020-09-29 14:06:22,79.8296528545482
3124,3134,471167,2020-09-29 12:06:22,51.5170426604082,5.850243603468241,163.36614696,161.62730176,84.15354599999999,261.90830989025,0,34.628278588,2106.35177344,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,2.013246,2.9080220000000003,0.0,62.2,2.4,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.90830989025,163.36614696,6,P-GPS,,2020-09-29 14:06:22,79.8296528545482
3125,3133,470967,2020-09-29 12:06:22,51.5169652140328,5.850056415508861,163.36614696,160.70866656,85.0721812,261.90830989025,0,34.628278588,2157.08340236,15,0,0,279.44439969025,180.90223676,36.483149236,4866.7652476,2.013246,2.9080220000000003,0.0,62.2,2.4,1.6,0,0,1024,1024,1024,1024,0,0,52,,,,,,,0,32,261.90830989025,163.36614696,6,P-GPS,,2020-09-29 14:06:22,79.8296528545482
