,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
1181,51.517613,5.855833,48.181345,307.638397,0.000000,0.916803,1.000000,0.000000,0.000000,0.892242,28.371880,1,2020-09-30 09:20:00
1185,51.517613,5.855840,48.165954,265.825531,0.000000,0.418839,1.000000,0.000000,0.000000,0.931031,27.820765,1,2020-09-30 09:20:03
1187,51.517618,5.855822,48.168143,294.894348,0.000000,0.680820,1.000000,0.000000,0.000000,0.944824,27.567579,1,2020-09-30 09:20:04
1191,51.517611,5.855845,48.169816,250.073639,0.000000,0.110864,1.000000,0.000000,0.000000,0.964675,27.105231,1,2020-09-30 09:20:07
1199,51.517615,5.855837,48.158102,308.606659,0.000000,1.181650,1.000000,0.000000,0.000000,0.985512,26.314792,1,2020-09-30 09:20:12
1201,51.517615,5.855837,48.158102,308.606659,0.000000,1.181650,1.000000,0.000000,0.000000,0.985512,26.314792,1,2020-09-30 09:20:13
1206,51.517741,5.856113,46.298280,180.561905,0.000000,2.342484,1.000000,0.000000,0.000000,0.968213,25.748649,1,2020-09-30 09:20:20
1237,51.519558,5.858376,23.520838,274.906433,0.000000,0.814557,1.000000,0.000000,0.000000,0.991984,23.446352,1,2020-09-30 09:20:59
1238,51.519550,5.858269,23.654321,257.591431,0.000000,4.159786,1.000000,0.000000,0.000000,0.993346,23.371022,1,2020-09-30 09:21:01
1239,51.519565,5.858337,23.479531,357.384735,0.000000,0.974075,1.000000,0.000000,0.000000,0.994157,23.295797,1,2020-09-30 09:21:02
1240,51.519548,5.858220,23.721825,249.006943,0.000000,3.067609,1.000000,0.000000,0.000000,0.994389,23.222409,1,2020-09-30 09:21:03
1241,51.519552,5.858249,23.664670,318.516144,0.000000,0.876504,1.000000,0.000000,0.000000,0.995315,23.149964,1,2020-09-30 09:21:05
1248,51.519578,5.858416,23.299024,353.000885,0.000000,0.379421,1.000000,0.000000,0.000000,0.998337,22.805770,1,2020-09-30 09:21:11
1252,51.519575,5.858427,23.331049,159.672592,0.000000,0.686606,1.000000,0.000000,0.000000,0.998932,22.676563,1,2020-09-30 09:21:14
1256,51.519589,5.858407,23.185198,307.769318,0.000000,0.706671,1.000000,0.000000,0.000000,0.999305,22.551658,1,2020-09-30 09:21:16
1258,51.519588,5.858389,23.196377,263.747131,0.000000,0.790717,1.000000,0.000000,0.000000,0.999444,22.490587,1,2020-09-30 09:21:18
1260,51.519590,5.858394,23.179155,322.213104,0.000000,0.223714,1.000000,0.000000,0.000000,0.999554,22.430131,1,2020-09-30 09:21:19
1268,51.519589,5.858411,23.174670,250.565063,0.000000,3.003245,1.000000,0.000000,0.000000,0.985117,22.252236,1,2020-09-30 09:21:24
1270,51.519573,5.858387,23.347214,230.128723,0.000000,2.158210,1.000000,0.000000,0.000000,0.988082,22.194378,1,2020-09-30 09:21:26
1273,51.519586,5.858374,23.217531,313.564972,0.000000,1.349124,1.000000,0.000000,0.000000,0.990259,22.137178,1,2020-09-30 09:21:27
1275,51.519585,5.858360,23.232228,262.648895,0.000000,0.865756,1.000000,0.000000,0.000000,0.992200,22.080761,1,2020-09-30 09:21:28
1277,51.519585,5.858360,23.232228,262.648895,0.000000,0.865756,1.000000,0.000000,0.000000,0.992200,22.080761,1,2020-09-30 09:21:30
1279,51.519585,5.858360,23.232228,262.648895,0.000000,0.865756,1.000000,0.000000,0.000000,0.992200,22.080761,1,2020-09-30 09:21:31
1281,51.519532,5.858316,23.775526,208.840744,0.000000,1.683339,1.000000,0.000000,0.000000,0.945389,22.024931,1,2020-09-30 09:21:32
1283,51.519561,5.858322,23.443826,352.765900,0.000000,1.863988,0.000000,1.000000,0.000000,0.954685,21.970226,1,2020-09-30 09:21:33
1285,51.519561,5.858322,23.443826,352.765900,0.000000,1.863988,0.000000,1.000000,0.000000,0.954685,21.970226,1,2020-09-30 09:21:35
1292,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:43
1293,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:44
1294,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:45
1295,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:47
1296,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:48
1297,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:49
1298,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:50
1299,51.519520,5.858400,23.921121,249.001068,0.000000,3.066072,0.000000,1.000000,0.000000,0.967985,21.709486,1,2020-09-30 09:21:52
