total in seconds,datetime(utc),AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,DRONE,NO_DRONE,SUSPECTED_DRONE,3,4
1601456006,2020-09-30 08:53:26,51.522552,5.862107,32.474128,54.892296,0.000000,13.349410,19.967642,0.737855,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456007,2020-09-30 08:53:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,51.521286,5.858506,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456008,2020-09-30 08:53:28,51.539888,5.909465,394.955086,345.054718,0.000000,61.932339,65.906264,0.999515,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601456008,2020-09-30 08:53:28,51.522660,5.862312,34.215415,52.327415,0.000000,14.196493,19.645881,0.790280,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456009,2020-09-30 08:53:29,51.539888,5.909465,394.955086,345.054718,0.000000,61.932339,65.906264,0.999515,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601456009,2020-09-30 08:53:29,51.522772,5.862504,35.928589,49.189262,0.000000,13.863088,19.373044,0.832222,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456010,2020-09-30 08:53:30,51.539888,5.909465,394.955086,345.054718,0.000000,61.932339,65.906264,0.999515,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601456010,2020-09-30 08:53:30,51.522897,5.862684,37.636944,45.519783,0.000000,14.092391,19.201807,0.865768,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456012,2020-09-30 08:53:32,51.523018,5.862869,39.324404,44.746315,0.000000,14.104465,19.079190,0.892614,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456013,2020-09-30 08:53:33,51.523143,5.863061,41.136821,44.436569,0.000000,14.638790,19.054851,0.914088,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456014,2020-09-30 08:53:34,51.523210,5.863313,42.880302,53.117504,0.000000,14.258121,20.405179,0.931118,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456016,2020-09-30 08:53:36,51.523217,5.863606,44.589382,66.577965,0.000000,13.859279,20.872771,0.944743,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456017,2020-09-30 08:53:37,51.523288,5.863839,46.324132,65.649986,0.000000,13.849333,20.753845,0.955795,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456018,2020-09-30 08:53:38,51.523401,5.864035,48.040796,58.695763,0.000000,13.861194,20.716957,0.964600,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456020,2020-09-30 08:53:40,51.523510,5.864235,49.774892,54.995338,0.000000,13.910608,20.712193,0.971674,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456021,2020-09-30 08:53:41,51.523601,5.864455,51.504168,55.587563,0.000000,13.960845,20.939804,0.977339,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456022,2020-09-30 08:53:42,51.523688,5.864675,53.249679,56.361336,0.000000,13.875749,21.173886,0.981871,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456023,2020-09-30 08:53:43,51.523778,5.864891,55.004938,56.252171,0.000000,13.808866,21.307842,0.985497,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456025,2020-09-30 08:53:45,51.523867,5.865109,56.746380,56.372242,0.000000,13.787329,21.417723,0.988397,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456026,2020-09-30 08:53:46,51.523946,5.865343,58.484428,58.180969,0.000000,14.052595,21.535948,0.990717,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456027,2020-09-30 08:53:47,51.524093,5.865460,59.986164,47.080513,0.000000,12.711668,21.737367,0.992355,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456029,2020-09-30 08:53:49,51.524112,5.865790,61.872041,61.698586,0.000000,14.802030,21.650800,0.993437,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456030,2020-09-30 08:53:50,51.524174,5.866047,63.674153,64.280197,0.000000,14.485069,21.748221,0.994746,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456031,2020-09-30 08:53:51,51.524256,5.866273,65.451893,62.709003,0.000000,14.072924,21.854752,0.995796,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456033,2020-09-30 08:53:53,51.524359,5.866477,67.206501,59.049175,0.000000,13.886744,21.818029,0.996633,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456034,2020-09-30 08:53:54,51.524489,5.866652,68.910953,53.427444,0.000000,13.855317,21.772766,0.997295,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456035,2020-09-30 08:53:55,51.524645,5.866802,70.579603,46.791290,0.000000,14.090701,21.669275,0.997798,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456037,2020-09-30 08:53:57,51.524753,5.867003,72.241207,47.501495,0.000000,14.140936,21.615922,0.998238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456038,2020-09-30 08:53:58,51.524847,5.867209,73.860586,49.101322,0.000000,13.761176,21.508485,0.998587,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456039,2020-09-30 08:53:59,51.524843,5.867545,75.601939,63.243408,0.000000,14.487871,21.410258,0.998103,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456040,2020-09-30 08:54:00,51.524944,5.867750,77.295203,59.576588,0.000000,13.870314,21.304003,0.998442,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456042,2020-09-30 08:54:02,51.525060,5.867939,78.984799,54.785099,0.000000,13.827494,21.219187,0.998609,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456043,2020-09-30 08:54:03,51.525060,5.867939,78.984799,54.785099,0.000000,13.827494,21.219187,0.998609,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456044,2020-09-30 08:54:04,51.525253,5.868366,81.810336,54.395065,0.000000,13.917511,21.235683,0.983248,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456046,2020-09-30 08:54:06,51.525323,5.868605,83.629509,56.847599,0.000000,13.869512,21.335501,0.986572,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456047,2020-09-30 08:54:07,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456048,2020-09-30 08:54:08,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456050,2020-09-30 08:54:10,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456051,2020-09-30 08:54:11,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456052,2020-09-30 08:54:12,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456054,2020-09-30 08:54:14,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456055,2020-09-30 08:54:15,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456056,2020-09-30 08:54:16,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456058,2020-09-30 08:54:18,51.525272,5.868909,85.230884,69.280403,0.000000,12.733085,21.249026,0.988902,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601456059,2020-09-30 08:54:19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456060,2020-09-30 08:54:20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456061,2020-09-30 08:54:21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456063,2020-09-30 08:54:23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456064,2020-09-30 08:54:24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456065,2020-09-30 08:54:25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456067,2020-09-30 08:54:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,51.521286,5.858506,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456067,2020-09-30 08:54:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456068,2020-09-30 08:54:28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456069,2020-09-30 08:54:29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456071,2020-09-30 08:54:31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456072,2020-09-30 08:54:32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456073,2020-09-30 08:54:33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456075,2020-09-30 08:54:35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456076,2020-09-30 08:54:36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456077,2020-09-30 08:54:37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456079,2020-09-30 08:54:39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456080,2020-09-30 08:54:40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456081,2020-09-30 08:54:41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456082,2020-09-30 08:54:42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456084,2020-09-30 08:54:44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456085,2020-09-30 08:54:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456086,2020-09-30 08:54:46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456088,2020-09-30 08:54:48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456089,2020-09-30 08:54:49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456090,2020-09-30 08:54:50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456092,2020-09-30 08:54:52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456093,2020-09-30 08:54:53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456094,2020-09-30 08:54:54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456096,2020-09-30 08:54:56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456097,2020-09-30 08:54:57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456098,2020-09-30 08:54:58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456100,2020-09-30 08:55:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456101,2020-09-30 08:55:01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456102,2020-09-30 08:55:02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456103,2020-09-30 08:55:03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456105,2020-09-30 08:55:05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456106,2020-09-30 08:55:06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456107,2020-09-30 08:55:07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456109,2020-09-30 08:55:09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456110,2020-09-30 08:55:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456111,2020-09-30 08:55:11,51.523007,5.863227,41.790280,234.070938,0.000000,13.673423,31.821442,0.992589,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456113,2020-09-30 08:55:13,51.522940,5.862995,40.053671,237.379669,0.000000,13.534983,31.755542,0.994062,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456114,2020-09-30 08:55:14,51.522870,5.862767,38.269714,239.442703,0.000000,13.469388,31.695748,0.995248,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456115,2020-09-30 08:55:15,51.522782,5.862550,36.505408,238.544098,0.000000,13.610001,31.642604,0.996198,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456117,2020-09-30 08:55:17,51.522685,5.862339,34.732745,236.602264,0.000000,13.776643,31.659928,0.996958,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456118,2020-09-30 08:55:18,51.522585,5.862128,32.948193,234.949493,0.000000,13.965003,31.733673,0.997566,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456119,2020-09-30 08:55:19,51.522484,5.861916,31.172645,233.935089,0.000000,14.050219,31.760217,0.998052,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456121,2020-09-30 08:55:21,51.522383,5.861704,29.403885,233.416733,0.000000,14.103421,31.694983,0.998442,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456122,2020-09-30 08:55:22,51.522283,5.861495,27.675164,233.024994,0.000000,13.957701,31.674651,0.998753,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456123,2020-09-30 08:55:23,51.522192,5.861287,25.978679,233.614502,0.000000,13.682279,31.610319,0.999003,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456124,2020-09-30 08:55:24,51.522101,5.861080,24.305247,233.988724,0.000000,13.461384,31.517572,0.999202,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456126,2020-09-30 08:55:26,51.522017,5.860872,22.646334,235.363419,0.000000,13.248375,31.403759,0.999361,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456127,2020-09-30 08:55:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,51.521286,5.858506,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456127,2020-09-30 08:55:27,51.521938,5.860657,20.989908,237.349655,0.000000,13.206170,31.288981,0.999489,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456128,2020-09-30 08:55:28,51.521850,5.860451,19.359473,236.420822,0.000000,13.194479,31.176396,0.999591,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456130,2020-09-30 08:55:30,51.521770,5.860246,17.769522,237.035385,0.000000,12.853003,31.066591,0.999671,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456131,2020-09-30 08:55:31,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456132,2020-09-30 08:55:32,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456134,2020-09-30 08:55:34,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456135,2020-09-30 08:55:35,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456136,2020-09-30 08:55:36,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456138,2020-09-30 08:55:38,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456139,2020-09-30 08:55:39,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456140,2020-09-30 08:55:40,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456142,2020-09-30 08:55:42,51.521697,5.860040,16.195797,238.637863,0.000000,12.593511,30.959452,0.999733,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1601456143,2020-09-30 08:55:43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456144,2020-09-30 08:55:44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456145,2020-09-30 08:55:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456147,2020-09-30 08:55:47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456148,2020-09-30 08:55:48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456149,2020-09-30 08:55:49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456151,2020-09-30 08:55:51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456152,2020-09-30 08:55:52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456153,2020-09-30 08:55:53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456155,2020-09-30 08:55:55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456156,2020-09-30 08:55:56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456157,2020-09-30 08:55:57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456159,2020-09-30 08:55:59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601456160,2020-09-30 08:56:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
